insured_id,full_name,birth_date,driver_age,profession,annual_income,region
INS_000297,Sébastien-Frédéric Gilbert,1998-08-23,31,enseignant,42500.0,Île-de-France
INS_000298,Alexandrie Raynaud Le Leroy,1956-10-06,31,commerçant,36100.0,Hauts-de-France
INS_000299,Jean Marty de Arnaud,2000-03-14,75,enseignant,30400.0,Hauts-de-France
INS_000300,Noémi-Antoinette Blanchard,1992-01-30,72,fonctionnaire,39000.0,Centre-Val de Loire
INS_000301,Benjamin Letellier,1978-10-26,25,chauffeur,15600.0,Grand Est
INS_000302,Paulette De Sousa,1966-11-16,26,cadre supérieur,61100.0,Île-de-France
INS_000303,Marcelle Mace,1965-11-01,34,enseignant,31100.0,Île-de-France
INS_000304,Aurélie-Anastasie Meyer,1955-04-26,51,ouvrier,23500.0,Île-de-France
INS_000305,Anaïs Parent de Maillard,1973-04-25,50,commercial,19400.0,Hauts-de-France
INS_000306,Véronique Seguin,1973-03-31,50,retraité,23500.0,Auvergne-Rhône-Alpes
INS_000307,Franck-Pierre Noël,1967-02-22,60,cadre,47300.0,Hauts-de-France
INS_000308,Guy Potier,1988-02-22,59,retraité,9000.0,Centre-Val de Loire
INS_000309,Manon Lambert,1959-04-17,45,cadre,81100.0,Provence-Alpes-Côte d'Azur
INS_000310,Andrée Robert de la Hernandez,2004-12-14,63,auto-entrepreneur,27800.0,Bretagne
INS_000311,Gilbert Charpentier,1966-01-26,27,commercial,48500.0,Île-de-France
INS_000312,Paul Letellier,1972-07-12,57,fonctionnaire,30800.0,Grand Est
INS_000313,Laurent Rossi,1989-09-24,56,commerçant,34500.0,Hauts-de-France
INS_000314,Marthe de Chauvin,1999-09-10,50,retraité,16300.0,Grand Est
INS_000315,Martin Moreau,1974-05-13,59,artisan,36600.0,Grand Est
INS_000316,Hugues Bruneau,1972-06-11,64,commerçant,30900.0,Normandie
INS_000317,Patricia Charpentier,1952-08-27,39,ouvrier,20600.0,Normandie
INS_000318,Isaac Picard,1995-11-19,44,technicien,31500.0,Provence-Alpes-Côte d'Azur
INS_000319,Suzanne Blot Le Blanc,1972-11-29,41,médecin,46900.0,Bourgogne-Franche-Comté
INS_000320,Gérard Nguyen,1982-07-01,22,auto-entrepreneur,34600.0,Île-de-France
INS_000321,Audrey du Ruiz,1992-05-20,65,commercial,44500.0,Nouvelle-Aquitaine
INS_000322,Jacques Merle-Roy,1950-03-18,53,chauffeur,27500.0,Île-de-France
INS_000323,Rémy Gros,1957-08-12,44,commerçant,17300.0,Nouvelle-Aquitaine
INS_000324,Marine Petitjean,2005-10-07,73,ouvrier,21200.0,Bretagne
INS_000325,Georges Henry,1954-08-16,40,cadre,71900.0,Île-de-France
INS_000326,Emmanuel de la Samson,1993-03-23,31,agriculteur,25300.0,Île-de-France
INS_000327,Emmanuel Leleu,1984-12-16,72,auto-entrepreneur,28800.0,Hauts-de-France
INS_000328,Sophie Bazin,2003-08-15,66,artisan,40700.0,Auvergne-Rhône-Alpes
INS_000329,Margot-Margaux Fernandes,1973-02-07,80,enseignant,36100.0,Pays de la Loire
INS_000330,Simone Lefort,1964-06-23,19,commerçant,10900.0,Grand Est
INS_000331,Théodore-Antoine Benard,1977-05-12,66,fonctionnaire,41300.0,Auvergne-Rhône-Alpes
INS_000332,Nicolas Sauvage de Boyer,1968-08-18,40,médecin,83600.0,Île-de-France
INS_000333,Auguste Imbert de Bonneau,1982-10-29,27,chauffeur,20400.0,Provence-Alpes-Côte d'Azur
INS_000334,Susan Blin,1980-04-27,23,cadre supérieur,61800.0,Provence-Alpes-Côte d'Azur
INS_000335,Maurice Masse,1986-06-19,28,étudiant,8000.0,Nouvelle-Aquitaine
INS_000336,Thérèse Charrier,1954-11-26,67,médecin,99300.0,Bourgogne-Franche-Comté
INS_000337,Maurice Henry,1996-06-28,66,commercial,45200.0,Grand Est
INS_000338,Aurélie Bodin,1986-02-08,35,commercial,35300.0,Occitanie
INS_000339,Gérard Neveu,1972-12-23,35,ouvrier,18600.0,Auvergne-Rhône-Alpes
INS_000340,Constance Marchal,1968-11-20,25,agriculteur,29000.0,Nouvelle-Aquitaine
INS_000341,Léon Lejeune Le Potier,1983-01-24,49,artisan,31300.0,Hauts-de-France
INS_000342,Anouk Boulanger,1951-05-09,20,infirmier,37400.0,Auvergne-Rhône-Alpes
INS_000343,Lorraine Fleury,1990-12-29,31,cadre,64700.0,Pays de la Loire
INS_000344,Clémence Le Roux de Guillon,1987-03-17,36,fonctionnaire,35300.0,Nouvelle-Aquitaine
INS_000345,Marcelle Bègue,1989-05-27,26,cadre supérieur,48800.0,Nouvelle-Aquitaine
INS_000346,Christelle Valentin,1990-01-20,50,enseignant,32100.0,Hauts-de-France
INS_000347,Honoré Vaillant,1969-02-16,20,chef d'entreprise,118700.0,Occitanie
INS_000348,Charlotte Leconte,1989-09-04,76,retraité,27200.0,Île-de-France
INS_000349,Bernadette du Grégoire,1968-03-12,63,médecin,51000.0,Grand Est
INS_000350,Marcelle Arnaud,2005-04-28,25,infirmier,27000.0,Nouvelle-Aquitaine
INS_000351,Véronique Olivier,1959-09-02,47,médecin,108600.0,Normandie
INS_000352,Denis Garnier,1964-01-13,23,chef d'entreprise,129300.0,Occitanie
INS_000353,Philippe Pires,1979-05-28,51,artisan,35700.0,Île-de-France
INS_000354,Alex Le Gosselin,1984-05-02,65,infirmier,36700.0,Nouvelle-Aquitaine
INS_000355,Michelle Brunet de la Arnaud,1997-10-10,58,médecin,81800.0,Île-de-France
INS_000356,Danielle Mace du Bertrand,1971-04-14,30,agriculteur,24100.0,Bretagne
INS_000357,Matthieu Bourdon-Jacquet,1992-10-19,59,chef d'entreprise,20100.0,Pays de la Loire
INS_000358,Hortense Joubert,1960-06-19,24,enseignant,44200.0,Île-de-France
INS_000359,Élise Tessier,1988-02-18,66,étudiant,11100.0,Grand Est
INS_000360,Sabine-Susan Lecoq,1963-02-24,78,sans emploi,14000.0,Pays de la Loire
INS_000361,Camille Evrard,1971-10-10,55,auto-entrepreneur,15400.0,Occitanie
INS_000362,Eugène Texier,1954-02-12,73,médecin,87200.0,Centre-Val de Loire
INS_000363,André-Tristan Leduc,2000-06-20,46,médecin,85500.0,Grand Est
INS_000364,Caroline Mendès-Blondel,1999-01-09,55,fonctionnaire,37400.0,Île-de-France
INS_000365,Augustin Ledoux de la Maillard,1973-09-15,20,agriculteur,37900.0,Île-de-France
INS_000366,Claudine du Robin,2005-01-08,22,infirmier,32500.0,Grand Est
INS_000367,Maurice Lévêque-Michel,1971-07-16,47,commercial,29300.0,Hauts-de-France
INS_000368,Camille Besson,1960-04-02,46,cadre,40200.0,Bretagne
INS_000369,Julien Hubert,1947-03-05,27,étudiant,8000.0,Bourgogne-Franche-Comté
INS_000370,Victor Daniel,1995-04-04,24,retraité,28100.0,Pays de la Loire
INS_000371,Alfred Renault,2003-03-13,59,médecin,90400.0,Île-de-France
INS_000372,Christine Thierry,1989-11-06,63,enseignant,31700.0,Occitanie
INS_000373,Adèle Chevalier,1946-08-06,41,retraité,13900.0,Nouvelle-Aquitaine
INS_000374,Denis du Masson,1994-04-19,42,infirmier,29000.0,Nouvelle-Aquitaine
INS_000375,Henri Rivière-Rousseau,1960-06-02,58,médecin,76500.0,Grand Est
INS_000376,Suzanne Andre de Didier,1982-12-29,39,commercial,36500.0,Île-de-France
INS_000377,Thomas Buisson,1981-08-17,60,technicien,27600.0,Centre-Val de Loire
INS_000378,William Gilbert,1945-06-30,39,chauffeur,35400.0,Île-de-France
INS_000379,Isabelle Masse,1971-08-23,59,chauffeur,30500.0,Provence-Alpes-Côte d'Azur
INS_000380,Rémy Alves,1949-08-30,26,technicien,27000.0,Hauts-de-France
INS_000381,Claude de Perrier,2000-06-02,68,commercial,35700.0,Nouvelle-Aquitaine
INS_000382,Timothée Chevallier,2007-03-16,60,chauffeur,31400.0,Provence-Alpes-Côte d'Azur
INS_000383,Alain-Joseph Mercier,1967-02-14,50,agriculteur,40400.0,Nouvelle-Aquitaine
INS_000384,Stéphane Guyon,1993-01-25,37,chef d'entreprise,89800.0,Île-de-France
INS_000385,Alphonse Benard,1979-10-19,30,étudiant,8000.0,Auvergne-Rhône-Alpes
INS_000386,Zacharie Barthelemy,2007-03-11,27,chauffeur,34600.0,Île-de-France
INS_000387,Édith Dufour,1949-05-17,65,artisan,20100.0,Bretagne
INS_000388,Alex Cousin,1958-02-05,60,cadre,51100.0,Nouvelle-Aquitaine
INS_000389,Alphonse Le Ruiz,1977-11-13,29,chauffeur,23200.0,Normandie
INS_000390,Thérèse Fleury-Da Silva,1992-11-08,64,sans emploi,10700.0,Occitanie
INS_000391,Guy Le Valette,1948-05-30,80,ouvrier,18800.0,Occitanie
INS_000392,Laetitia Denis,1995-10-04,66,infirmier,36000.0,Provence-Alpes-Côte d'Azur
INS_000393,Noémi Bernier,1973-02-06,79,retraité,22400.0,Pays de la Loire
INS_000394,Maggie Lemoine,1976-08-29,75,auto-entrepreneur,35400.0,Normandie
INS_000395,Michèle Paul,1962-03-15,46,chef d'entreprise,48000.0,Occitanie
INS_000396,Marcel Chevalier,1972-07-11,67,infirmier,24100.0,Nouvelle-Aquitaine
INS_000397,Richard Cousin,1965-08-20,30,agriculteur,22800.0,Pays de la Loire
INS_000398,Isaac Peltier,1964-01-09,73,chauffeur,27700.0,Auvergne-Rhône-Alpes
INS_000399,Pénélope Brun,1988-11-08,24,auto-entrepreneur,36900.0,Provence-Alpes-Côte d'Azur
INS_000400,Sophie Dupont,1991-03-10,72,agriculteur,19000.0,Île-de-France
INS_000401,Renée Paris,1985-09-07,75,commercial,40800.0,Hauts-de-France
INS_000402,Auguste Leconte,1985-07-24,23,ouvrier,20000.0,Bourgogne-Franche-Comté
INS_000403,Constance Martinez,1954-05-24,77,enseignant,37100.0,Île-de-France
INS_000404,Sabine Fontaine de la Mercier,1960-04-07,43,cadre,23500.0,Occitanie
INS_000405,Maryse Jacob,2005-03-20,32,enseignant,30100.0,Île-de-France
INS_000406,Thibaut Brunet,1988-03-06,71,artisan,38200.0,Provence-Alpes-Côte d'Azur
INS_000407,Michelle Hebert,1993-06-22,36,médecin,83500.0,Bretagne
INS_000408,Christine-Mathilde Chauvin,1965-03-16,62,auto-entrepreneur,22700.0,Normandie
INS_000409,Gérard-Bertrand Michel,1991-09-30,23,auto-entrepreneur,27000.0,Île-de-France
INS_000410,Nath Guilbert,1952-10-25,71,étudiant,10100.0,Île-de-France
INS_000411,Maurice-Franck Raymond,1963-05-23,33,agriculteur,12700.0,Auvergne-Rhône-Alpes
INS_000412,Émilie Rivière,1953-12-13,33,cadre,64000.0,Nouvelle-Aquitaine
INS_000413,Maurice Giraud,2002-01-06,49,retraité,32500.0,Hauts-de-France
INS_000414,Aurore Normand,2006-05-10,58,cadre supérieur,84600.0,Hauts-de-France
INS_000415,Marie Lacombe,1949-06-28,18,enseignant,31000.0,Grand Est
INS_000416,Luce Ribeiro-Barbier,1990-03-30,54,enseignant,27100.0,Nouvelle-Aquitaine
INS_000417,Jules Grégoire,1959-07-12,79,commercial,28800.0,Hauts-de-France
INS_000418,Daniel de la Teixeira,1947-01-20,68,agriculteur,26600.0,Centre-Val de Loire
INS_000419,Michèle Bigot-Courtois,1953-07-29,20,commerçant,68200.0,Grand Est
INS_000420,Arthur Ruiz,1970-06-26,34,chef d'entreprise,72800.0,Provence-Alpes-Côte d'Azur
INS_000421,Olivie Lecoq,1971-03-12,64,chef d'entreprise,71600.0,Grand Est
INS_000422,Arnaude-Charlotte Prévost,1985-11-12,67,artisan,24300.0,Hauts-de-France
INS_000423,Suzanne Bazin,1977-12-28,39,médecin,95600.0,Pays de la Loire
INS_000424,Robert Riou,1982-06-06,71,sans emploi,14800.0,Pays de la Loire
INS_000425,Martin Gaudin,2002-10-10,29,retraité,28800.0,Pays de la Loire
INS_000426,Charles Paul,1955-01-15,63,commercial,38400.0,Pays de la Loire
INS_000427,Édouard Breton,2004-04-15,68,retraité,25900.0,Auvergne-Rhône-Alpes
INS_000428,Jérôme Paul-Jacquet,1998-09-10,38,cadre,54300.0,Bourgogne-Franche-Comté
INS_000429,Eugène-Timothée Courtois,1962-09-09,48,agriculteur,13200.0,Auvergne-Rhône-Alpes
INS_000430,Thibault Joubert de Gaudin,1985-10-12,36,étudiant,14400.0,Nouvelle-Aquitaine
INS_000431,Colette-Denise Delmas,1984-09-27,25,cadre,61000.0,Pays de la Loire
INS_000432,Maggie Thibault de Leroy,1950-07-08,74,ouvrier,20600.0,Nouvelle-Aquitaine
INS_000433,Julie-Françoise Gosselin,1981-06-11,80,retraité,26700.0,Île-de-France
INS_000434,Alix Mahe Le Clerc,2005-09-01,41,auto-entrepreneur,21900.0,Bourgogne-Franche-Comté
INS_000435,Jacqueline Pottier,1970-12-25,45,agriculteur,27600.0,Île-de-France
INS_000436,Arnaude Lagarde,1949-03-04,52,sans emploi,13700.0,Auvergne-Rhône-Alpes
INS_000437,Patricia Guillet,1974-08-29,37,artisan,50500.0,Occitanie
INS_000438,Claire Bouvier,1999-09-03,28,ouvrier,27500.0,Provence-Alpes-Côte d'Azur
INS_000439,Marie Alexandre,1953-08-21,76,chef d'entreprise,19300.0,Nouvelle-Aquitaine
INS_000440,Catherine Julien,1960-08-17,35,ouvrier,26600.0,Grand Est
INS_000441,Grégoire Lebreton,1961-01-06,41,cadre,71000.0,Hauts-de-France
INS_000442,André Charpentier,2004-12-16,78,sans emploi,14600.0,Île-de-France
INS_000443,Paulette Menard de la Millet,2004-03-23,67,retraité,24200.0,Grand Est
INS_000444,Élisabeth Ledoux,1955-06-09,42,chef d'entreprise,67400.0,Bourgogne-Franche-Comté
INS_000445,Suzanne du Le Gall,1976-09-24,78,cadre,34100.0,Nouvelle-Aquitaine
INS_000446,Louis Bodin,1974-03-16,66,retraité,16500.0,Île-de-France
INS_000447,Franck Guillon-Benard,1948-06-18,59,chauffeur,20100.0,Auvergne-Rhône-Alpes
INS_000448,Paul Godard du Renault,1979-03-18,19,artisan,32800.0,Provence-Alpes-Côte d'Azur
INS_000449,Martin Lucas,2000-12-29,25,auto-entrepreneur,8000.0,Auvergne-Rhône-Alpes
INS_000450,Océane Poulain,1948-04-01,63,fonctionnaire,33000.0,Occitanie
INS_000451,Roland Guilbert,1957-08-30,30,infirmier,23700.0,Île-de-France
INS_000452,Louise Legrand-Collin,1977-03-02,46,commercial,8000.0,Île-de-France
INS_000453,Laurence Ferrand-Bazin,1983-11-23,79,retraité,32900.0,Normandie
INS_000454,Benoît Carlier,1968-11-28,60,médecin,79200.0,Nouvelle-Aquitaine
INS_000455,Mathilde Faivre,1954-06-27,37,commercial,30500.0,Normandie
INS_000456,Dominique Maréchal de Lambert,1947-11-07,68,sans emploi,11000.0,Nouvelle-Aquitaine
INS_000457,Thérèse Paul,1974-03-10,26,enseignant,34900.0,Auvergne-Rhône-Alpes
INS_000458,Christine Millet Le Goncalves,1970-02-26,19,auto-entrepreneur,32600.0,Nouvelle-Aquitaine
INS_000459,Lucy Allain Le Guillou,1997-07-31,26,chef d'entreprise,8000.0,Grand Est
INS_000460,Victoire Neveu-Thibault,1964-04-14,22,commercial,47000.0,Auvergne-Rhône-Alpes
INS_000461,Julien Rémy,1987-11-06,70,auto-entrepreneur,11100.0,Hauts-de-France
INS_000462,Manon Pages,2000-05-04,80,chauffeur,24300.0,Auvergne-Rhône-Alpes
INS_000463,Théophile Reynaud,1962-02-16,40,commercial,22800.0,Île-de-France
INS_000464,Henriette-Anastasie Guillon,1975-09-01,58,commerçant,45000.0,Hauts-de-France
INS_000465,Monique de la Bazin,1960-08-28,21,chauffeur,14000.0,Normandie
INS_000466,Cécile-Élisabeth Moreau,1973-03-08,27,agriculteur,37000.0,Auvergne-Rhône-Alpes
INS_000467,Clémence Pasquier,1988-11-25,40,sans emploi,9200.0,Bourgogne-Franche-Comté
INS_000468,Camille Becker,1983-12-03,75,agriculteur,42100.0,Auvergne-Rhône-Alpes
INS_000469,Anne Munoz,1954-02-05,53,commercial,39900.0,Auvergne-Rhône-Alpes
INS_000470,Roger Le Dupré,1975-07-15,57,infirmier,37100.0,Hauts-de-France
INS_000471,Margaux Giraud,1974-05-11,55,agriculteur,19500.0,Île-de-France
INS_000472,Marianne Morvan-Monnier,1987-12-24,71,médecin,54100.0,Bourgogne-Franche-Comté
INS_000473,Thibault-Olivier Olivier,2005-09-17,20,cadre,53600.0,Bourgogne-Franche-Comté
INS_000474,Roger-Henri Jean,2004-09-17,59,fonctionnaire,33300.0,Auvergne-Rhône-Alpes
INS_000475,Guy Fischer de la Blot,1989-10-24,74,ouvrier,23100.0,Grand Est
INS_000476,Valentine Lévêque,1980-09-16,59,infirmier,29200.0,Bourgogne-Franche-Comté
INS_000477,Guy-Charles Baudry,1988-01-10,43,auto-entrepreneur,28600.0,Auvergne-Rhône-Alpes
INS_000478,Nicole Barre,2005-07-16,62,commercial,61800.0,Île-de-France
INS_000479,William Dupont,1963-07-09,39,retraité,16200.0,Grand Est
INS_000480,Jérôme Pichon,1986-09-22,73,médecin,94100.0,Provence-Alpes-Côte d'Azur
INS_000481,Frédérique Renaud,1997-07-23,41,chef d'entreprise,80700.0,Hauts-de-France
INS_000482,Roger-Grégoire Dos Santos,1952-04-12,38,artisan,34000.0,Auvergne-Rhône-Alpes
INS_000483,Isabelle-Jacqueline Girard,1987-08-07,24,artisan,34000.0,Île-de-France
INS_000484,Hélène de la Roux,1951-09-17,73,technicien,35300.0,Grand Est
INS_000485,Sylvie Roussel,1988-04-24,70,enseignant,44600.0,Nouvelle-Aquitaine
INS_000486,Adrien Dias,2007-01-03,30,médecin,67500.0,Pays de la Loire
INS_000487,Lucas Guibert,2004-04-22,74,auto-entrepreneur,39200.0,Auvergne-Rhône-Alpes
INS_000488,Valentine Gilles,1957-12-18,23,cadre supérieur,69400.0,Bourgogne-Franche-Comté
INS_000489,Isaac Renault de Lecoq,1951-01-13,55,agriculteur,20800.0,Nouvelle-Aquitaine
INS_000490,Hortense-Alex Roger,1971-09-22,36,cadre,55000.0,Occitanie
INS_000491,Alfred Chauvin,1995-01-15,24,auto-entrepreneur,27700.0,Occitanie
INS_000492,William Morel,1945-12-25,64,fonctionnaire,36000.0,Nouvelle-Aquitaine
INS_000493,Catherine-Margaret Jacquet,1974-01-09,54,technicien,25300.0,Hauts-de-France
INS_000494,Virginie Lucas-Bodin,1974-11-19,53,chef d'entreprise,87600.0,Auvergne-Rhône-Alpes
INS_000495,Bertrand Le Goncalves,1991-06-17,35,technicien,18100.0,Normandie
INS_000496,Éric-Aimé Gallet,1966-08-21,26,artisan,34500.0,Centre-Val de Loire
INS_000497,Roland Parent de la Roger,1983-11-21,53,technicien,15600.0,Bourgogne-Franche-Comté
INS_000498,Pénélope Buisson,1966-01-21,30,chauffeur,38600.0,Grand Est
INS_000499,Brigitte Gonzalez,2007-03-31,26,technicien,27900.0,Provence-Alpes-Côte d'Azur
INS_000500,Margot Menard,1945-10-30,51,auto-entrepreneur,28000.0,Occitanie
INS_000501,Inès Cohen,1992-11-19,38,agriculteur,42800.0,Île-de-France
INS_000502,Madeleine Guillon,1990-12-10,55,infirmier,38900.0,Nouvelle-Aquitaine
INS_000503,Gilles Guibert,1968-01-19,37,agriculteur,12600.0,Occitanie
INS_000504,Antoine Martineau-Lemaire,1974-09-20,41,cadre supérieur,63700.0,Nouvelle-Aquitaine
INS_000505,Luc Torres,1977-01-21,68,artisan,50800.0,Bretagne
INS_000506,Charles Riou Le Tessier,1984-02-14,56,cadre supérieur,66700.0,Occitanie
INS_000507,Daniel Martel-Brunet,1974-01-23,28,enseignant,30600.0,Hauts-de-France
INS_000508,Michelle Legros du Boulay,1979-04-06,27,technicien,20900.0,Normandie
INS_000509,Gérard de Laine,1973-07-18,25,enseignant,46300.0,Auvergne-Rhône-Alpes
INS_000510,Astrid Thibault,1952-06-20,38,retraité,24900.0,Nouvelle-Aquitaine
INS_000511,Claude Renaud-Baudry,1979-03-18,67,ouvrier,22100.0,Grand Est
INS_000512,Isaac Dijoux,1973-03-27,73,auto-entrepreneur,18400.0,Normandie
INS_000513,Stéphane du Robin,2002-01-11,53,cadre,47000.0,Nouvelle-Aquitaine
INS_000514,Andrée De Sousa,1953-09-17,51,auto-entrepreneur,16400.0,Nouvelle-Aquitaine
INS_000515,Susanne Thibault,1949-01-13,52,sans emploi,8000.0,Nouvelle-Aquitaine
INS_000516,Manon Ramos,1946-10-08,57,fonctionnaire,37500.0,Occitanie
INS_000517,Adrien-Franck Delorme,1949-12-31,78,enseignant,31100.0,Centre-Val de Loire
INS_000518,Marie Bonnin,1949-06-01,67,infirmier,34100.0,Auvergne-Rhône-Alpes
INS_000519,Arthur Georges,1947-05-26,48,étudiant,8300.0,Nouvelle-Aquitaine
INS_000520,Édith Lecoq,1953-12-06,36,fonctionnaire,26400.0,Île-de-France
INS_000521,Michelle Weber,1973-08-28,70,commerçant,8000.0,Nouvelle-Aquitaine
INS_000522,Michelle Faure,1988-05-30,36,chauffeur,37500.0,Île-de-France
INS_000523,Christiane Guibert-Lévêque,1952-11-14,34,commercial,32600.0,Provence-Alpes-Côte d'Azur
INS_000524,Nathalie Evrard-Rodriguez,1991-04-03,30,étudiant,13600.0,Normandie
INS_000525,Adrien Boulay-Simon,2007-01-17,26,fonctionnaire,46300.0,Île-de-France
INS_000526,Pauline Rossi,1969-04-17,33,enseignant,28200.0,Île-de-France
INS_000527,Gérard Jacques-Perrot,1955-03-04,24,agriculteur,29100.0,Nouvelle-Aquitaine
INS_000528,Bertrand de Peltier,1971-10-24,24,auto-entrepreneur,35200.0,Provence-Alpes-Côte d'Azur
INS_000529,Georges Leclerc,1949-08-21,77,chauffeur,33600.0,Île-de-France
INS_000530,Alexandria Cohen de Moulin,1992-01-20,48,auto-entrepreneur,28400.0,Grand Est
INS_000531,Sabine Rey,1979-05-28,76,infirmier,26900.0,Pays de la Loire
INS_000532,Daniel Gaudin,2007-12-28,52,enseignant,39800.0,Provence-Alpes-Côte d'Azur
INS_000533,Sébastien Julien-Verdier,1983-01-25,74,cadre,60000.0,Normandie
INS_000534,Inès Hernandez,2000-08-08,71,cadre,47200.0,Nouvelle-Aquitaine
INS_000535,Geneviève du Ribeiro,1962-09-25,73,auto-entrepreneur,34500.0,Bourgogne-Franche-Comté
INS_000536,Diane Toussaint-Potier,1972-04-24,18,cadre,75000.0,Auvergne-Rhône-Alpes
INS_000537,Anaïs Barre,2004-09-19,47,artisan,44800.0,Centre-Val de Loire
INS_000538,Margaud Grenier,1971-08-18,51,commerçant,32100.0,Occitanie
INS_000539,Henri Mallet,1956-12-25,30,chauffeur,30000.0,Pays de la Loire
INS_000540,Thérèse Guillot-Jean,1964-05-06,28,médecin,57400.0,Provence-Alpes-Côte d'Azur
INS_000541,Nicolas Boyer,1980-10-30,39,fonctionnaire,34700.0,Pays de la Loire
INS_000542,Christiane Chevallier,1960-09-12,29,étudiant,9300.0,Grand Est
INS_000543,Jacques de Lebreton,1998-10-08,23,technicien,33900.0,Nouvelle-Aquitaine
INS_000544,René Ramos,1997-08-26,29,artisan,22200.0,Centre-Val de Loire
INS_000545,Grégoire Hoareau,1987-11-03,34,auto-entrepreneur,24600.0,Nouvelle-Aquitaine
INS_000546,Alice Legrand de la Samson,1982-06-01,66,retraité,26100.0,Auvergne-Rhône-Alpes
INS_000547,Gabrielle Voisin-Guillaume,2000-03-05,18,médecin,67200.0,Auvergne-Rhône-Alpes
INS_000548,Madeleine Garcia,1958-09-28,62,chef d'entreprise,110500.0,Auvergne-Rhône-Alpes
INS_000549,Charles du Berger,1989-03-23,61,artisan,28100.0,Occitanie
INS_000550,Louis de la Courtois,1965-08-29,62,infirmier,30600.0,Île-de-France
INS_000551,Laurent Turpin Le Le Gall,1961-11-16,79,infirmier,27600.0,Île-de-France
INS_000552,Zoé du Perrin,1995-12-23,47,chauffeur,29100.0,Provence-Alpes-Côte d'Azur
INS_000553,Margaud Martins,1968-10-02,48,chef d'entreprise,32300.0,Provence-Alpes-Côte d'Azur
INS_000554,Amélie Thibault,1999-11-02,66,étudiant,12500.0,Auvergne-Rhône-Alpes
INS_000555,Alain Bertin,1980-04-04,41,commercial,25500.0,Île-de-France
INS_000556,Patricia-Lucie Brunet,1957-10-04,21,artisan,32700.0,Normandie
INS_000557,Laurent Colas-Moulin,1976-11-08,28,agriculteur,31700.0,Nouvelle-Aquitaine
INS_000558,Joséphine Ledoux,1997-02-27,46,agriculteur,39800.0,Île-de-France
INS_000559,Suzanne Roy,1991-07-25,75,étudiant,9000.0,Hauts-de-France
INS_000560,Denise Joly,1990-10-12,47,cadre,35000.0,Île-de-France
